university,coord,inception,universityLabel,countryLabel
http://www.wikidata.org/entity/Q3152213,Point(121.21751089 31.046547145),1960-01-01T00:00:00Z,Shanghai University of International Business and Economics,People's Republic of China
http://www.wikidata.org/entity/Q3152325,Point(110.35589167 -7.85238889),1984-05-30T00:00:00Z,Institut Seni Indonesia Yogyakarta,Indonesia
http://www.wikidata.org/entity/Q3152325,Point(110.35589167 -7.85238889),1984-07-23T00:00:00Z,Institut Seni Indonesia Yogyakarta,Indonesia
http://www.wikidata.org/entity/Q3152453,Point(1.503412 43.556435),1969-01-01T00:00:00Z,National Polytechnic Institute of Toulouse,France
http://www.wikidata.org/entity/Q3152532,,,ISI: Computer and Information Technology College in Montreal,Canada
http://www.wikidata.org/entity/Q3152555,,,Institut supérieur de commerce de Kinshasa,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3152561,Point(3.523292769 50.374188672),1987-01-01T00:00:00Z,Rubika,France
http://www.wikidata.org/entity/Q3152589,Point(2.172444166 48.757431111),1969-01-01T00:00:00Z,Institut supérieur des affaires,France
http://www.wikidata.org/entity/Q3152661,Point(12.4576 41.9315),1998-01-01T00:00:00Z,Foro Italico University of Rome,Italy
http://www.wikidata.org/entity/Q3152703,,1974-01-01T00:00:00Z,Q3152703,France
http://www.wikidata.org/entity/Q3162985,Point(69.207027678 41.352448382),1920-01-01T00:00:00Z,Tashkent State Technical University,Uzbekistan
http://www.wikidata.org/entity/Q3172737,Point(10.422778 61.149722),1971-01-01T00:00:00Z,Norwegian Film School,Norway
http://www.wikidata.org/entity/Q3177493,Point(108.44285833 11.95563889),1957-01-01T00:00:00Z,Dalat University,Vietnam
http://www.wikidata.org/entity/Q3180921,,1946-01-01T00:00:00Z,Tokyo Medical and Dental University,Japan
http://www.wikidata.org/entity/Q3181122,Point(107.617109 -6.893393),1957-01-01T00:00:00Z,Padjadjaran University,Indonesia
http://www.wikidata.org/entity/Q3181122,Point(107.774694 -6.926139),1957-01-01T00:00:00Z,Padjadjaran University,Indonesia
http://www.wikidata.org/entity/Q3181219,Point(3.18222 36.7144),1974-01-01T00:00:00Z,"University of Science and Technology, Houari Boumediene",Algeria
http://www.wikidata.org/entity/Q3181219,Point(3.198162858 36.714571005),1974-01-01T00:00:00Z,"University of Science and Technology, Houari Boumediene",Algeria
http://www.wikidata.org/entity/Q3181219,Point(3.18222 36.7144),1974-04-25T00:00:00Z,"University of Science and Technology, Houari Boumediene",Algeria
http://www.wikidata.org/entity/Q3181219,Point(3.198162858 36.714571005),1974-04-25T00:00:00Z,"University of Science and Technology, Houari Boumediene",Algeria
http://www.wikidata.org/entity/Q3182943,Point(-1.8969 50.7432),1992-01-01T00:00:00Z,Bournemouth University,United Kingdom
http://www.wikidata.org/entity/Q3182956,Point(1.089166666 51.279722222),2005-01-01T00:00:00Z,Canterbury Christ Church University,United Kingdom
http://www.wikidata.org/entity/Q3183238,Point(31.60638889 30.15027778),2002-01-01T00:00:00Z,French University of Egypt,Egypt
http://www.wikidata.org/entity/Q3207844,Point(21.16666667 51.4),1950-01-13T00:00:00Z,University of Radom,Poland
http://www.wikidata.org/entity/Q3213529,Point(108.22468 -7.336518888),1954-10-20T00:00:00Z,Indonesia University of Education,Indonesia
http://www.wikidata.org/entity/Q3213529,Point(107.5943 -6.8634),1954-10-20T00:00:00Z,Indonesia University of Education,Indonesia
http://www.wikidata.org/entity/Q3213529,Point(107.724991944 -6.941241111),1954-10-20T00:00:00Z,Indonesia University of Education,Indonesia
http://www.wikidata.org/entity/Q3213529,Point(107.444403055 -6.539536944),1954-10-20T00:00:00Z,Indonesia University of Education,Indonesia
http://www.wikidata.org/entity/Q3213529,Point(107.927866111 -6.837226111),1954-10-20T00:00:00Z,Indonesia University of Education,Indonesia
http://www.wikidata.org/entity/Q3233786,Point(-91.6439 44.0474),1858-01-01T00:00:00Z,Winona State University,United States
http://www.wikidata.org/entity/Q3234085,Point(-66.9086 10.4565),1810-09-03T00:00:00Z,Military Academy of the Bolivarian Army,Venezuela
http://www.wikidata.org/entity/Q3238666,Point(29.747221944 62.602778055),1969-01-01T00:00:00Z,University of Joensuu,Finland
http://www.wikidata.org/entity/Q3243730,Point(-157.925277777 21.641388888),1955-01-01T00:00:00Z,Brigham Young University Hawaii,United States
http://www.wikidata.org/entity/Q3244049,Point(-70.276111111 43.6625),1878-01-01T00:00:00Z,University of Southern Maine,United States
http://www.wikidata.org/entity/Q3244291,Point(120.98611111 14.58611111),1932-01-01T00:00:00Z,Adamson University,Philippines
http://www.wikidata.org/entity/Q3244385,Point(-71.34789 -29.964725),1956-01-01T00:00:00Z,Catholic University of the North,Chile
http://www.wikidata.org/entity/Q3244385,Point(-70.41 -23.681),1956-01-01T00:00:00Z,Catholic University of the North,Chile
http://www.wikidata.org/entity/Q3247727,Point(5.8891 49.5214),1968-01-01T00:00:00Z,Miami University Dolibois European Center,Luxembourg
http://www.wikidata.org/entity/Q3247805,Point(-70.528074 -33.378676),1990-01-01T00:00:00Z,University of the Pacific,Chile
http://www.wikidata.org/entity/Q3249121,Point(118.28367 35.11758),1941-01-01T00:00:00Z,Linyi University,People's Republic of China
http://www.wikidata.org/entity/Q3267815,Point(106.797 -6.2289),1981-07-01T00:00:00Z,Bina Nusantara University,Indonesia
http://www.wikidata.org/entity/Q3267815,Point(106.797 -6.2289),1996-01-01T00:00:00Z,Bina Nusantara University,Indonesia
http://www.wikidata.org/entity/Q3269570,Point(-80.1224 26.385),1962-01-01T00:00:00Z,Lynn University,United States
http://www.wikidata.org/entity/Q3272069,Point(-118.185 34.168611111),1930-01-01T00:00:00Z,Art Center College of Design,United States
http://www.wikidata.org/entity/Q3272997,Point(37.48273 55.6707),1967-01-01T00:00:00Z,Moscow State Institute of Radio-engineering Electronics and Automation,Russia
http://www.wikidata.org/entity/Q3272997,Point(37.48273 55.6707),1967-01-01T00:00:00Z,Moscow State Institute of Radio-engineering Electronics and Automation,Soviet Union
http://www.wikidata.org/entity/Q3274786,Point(116.24146 40.21791),1953-01-01T00:00:00Z,China University of Petroleum (Beijing),People's Republic of China
http://www.wikidata.org/entity/Q3275551,Point(79.714758 11.390845),1929-01-01T00:00:00Z,Annamalai University,India
http://www.wikidata.org/entity/Q3275637,Point(-97.47194444 35.65833333),1890-01-01T00:00:00Z,University of Central Oklahoma,United States
http://www.wikidata.org/entity/Q3279424,Point(14.830833333 56.854166666),1977-01-01T00:00:00Z,Växjö University,Sweden
http://www.wikidata.org/entity/Q3290454,,1831-01-01T00:00:00Z,Higher University of San Andrés,Bolivia
http://www.wikidata.org/entity/Q547867,Point(23.738777777 37.951111111),1837-04-24T00:00:00Z,National and Kapodistrian University of Athens,Greece
http://www.wikidata.org/entity/Q547867,Point(23.733888888 37.980833333),1837-04-24T00:00:00Z,National and Kapodistrian University of Athens,Greece
http://www.wikidata.org/entity/Q547867,Point(23.780833333 37.969166666),1837-04-24T00:00:00Z,National and Kapodistrian University of Athens,Greece
http://www.wikidata.org/entity/Q547867,Point(23.765166666 37.984444444),1837-04-24T00:00:00Z,National and Kapodistrian University of Athens,Greece
http://www.wikidata.org/entity/Q547867,Point(23.648222222 38.570083333),1837-04-24T00:00:00Z,National and Kapodistrian University of Athens,Greece
http://www.wikidata.org/entity/Q286325,Point(-58.401765209 -34.599210428),1924-01-01T00:00:00Z,National Conservatory of Argentina,Argentina
http://www.wikidata.org/entity/Q635116,Point(49.813426728 40.370113427),1930-01-01T00:00:00Z,Azerbaijan Architecture and Construction University,Azerbaijan
http://www.wikidata.org/entity/Q635116,Point(49.813426728 40.370113427),1975-01-01T00:00:00Z,Azerbaijan Architecture and Construction University,Azerbaijan
http://www.wikidata.org/entity/Q635878,Point(-9.192153 38.69787),1986-01-01T00:00:00Z,Lusíada University,Portugal
http://www.wikidata.org/entity/Q469446,Point(12.4623 41.8857),1969-01-01T00:00:00Z,American University of Rome,Italy
http://www.wikidata.org/entity/Q469484,Point(23.095 42.021388888),1991-01-01T00:00:00Z,American University in Bulgaria,Bulgaria
http://www.wikidata.org/entity/Q470963,Point(119.193694444 26.059694444),1958-01-01T00:00:00Z,Fuzhou University,People's Republic of China
http://www.wikidata.org/entity/Q546976,Point(-0.589444444 51.243055555),1966-01-01T00:00:00Z,University of Surrey,United Kingdom
http://www.wikidata.org/entity/Q283204,Point(104.08985853 17.18974891),,Sakon Nakhon Rajabhat University,Thailand
http://www.wikidata.org/entity/Q284508,Point(-97.3667 37.6783),1898-01-01T00:00:00Z,Friends University,United States
http://www.wikidata.org/entity/Q285382,Point(19.07 47.49347222),1877-01-01T00:00:00Z,Budapest University of Jewish Studies,Hungary
http://www.wikidata.org/entity/Q137503,Point(19.4740065 51.7720775),1945-01-01T00:00:00Z,University of Łódź,Poland
http://www.wikidata.org/entity/Q140571,Point(45.1236 40.3675),1993-01-01T00:00:00Z,Gavar State University,Armenia
http://www.wikidata.org/entity/Q143451,Point(-81.2005 28.6016),1963-01-01T00:00:00Z,University of Central Florida,United States
http://www.wikidata.org/entity/Q137360,Point(73.312658 55.022684),1918-01-01T00:00:00Z,Omsk State Agrarian University,Russia
http://www.wikidata.org/entity/Q467164,Point(44.5045 40.1932),1991-01-01T00:00:00Z,American University of Armenia,Armenia
http://www.wikidata.org/entity/Q467174,Point(35.800066 31.661199),2005-01-01T00:00:00Z,American University of Madaba,Jordan
http://www.wikidata.org/entity/Q467174,Point(35.800066 31.661199),2011-01-01T00:00:00Z,American University of Madaba,Jordan
http://www.wikidata.org/entity/Q542498,Point(-81.43987 26.33649),1998-01-01T00:00:00Z,Ave Maria University,United States
http://www.wikidata.org/entity/Q543394,Point(-73.5969 40.8201),1954-01-01T00:00:00Z,LIU Post,United States
http://www.wikidata.org/entity/Q545540,Point(117.251596 31.845516),1928-01-01T00:00:00Z,Anhui University,People's Republic of China
http://www.wikidata.org/entity/Q137355,Point(39.2261159 51.7136288),1912-01-01T00:00:00Z,Voronezh State Agrarian University,Russia
http://www.wikidata.org/entity/Q137355,Point(39.226287 51.713293),1912-01-01T00:00:00Z,Voronezh State Agrarian University,Russia
http://www.wikidata.org/entity/Q277872,Point(37.814 55.7299),1944-01-01T00:00:00Z,Moscow University for the Humanities,Russia
http://www.wikidata.org/entity/Q277872,Point(37.814 55.7299),1944-10-14T00:00:00Z,Moscow University for the Humanities,Russia
http://www.wikidata.org/entity/Q280247,Point(-43.1165843 -22.9032307),1960-01-01T00:00:00Z,Fluminense Federal University,Brazil
http://www.wikidata.org/entity/Q280361,Point(100.46 -0.9145),1955-01-01T00:00:00Z,Andalas University,Indonesia
http://www.wikidata.org/entity/Q280824,Point(5.489722222 51.448055555),1956-01-01T00:00:00Z,Eindhoven University of Technology,Netherlands
http://www.wikidata.org/entity/Q281572,Point(19.064208 47.49179),2002-01-01T00:00:00Z,Andrássy University Budapest,Hungary
http://www.wikidata.org/entity/Q282885,Point(133.71972222 33.62083333),1997-01-01T00:00:00Z,Kochi University of Technology,Japan
http://www.wikidata.org/entity/Q2177105,Point(37.47805556 55.86527778),1930-01-01T00:00:00Z,Russian State University of Trade and Economics,Russia
http://www.wikidata.org/entity/Q2212056,Point(60.57863 56.8485),1956-01-01T00:00:00Z,Ural State University of Railway Transport,Russia
http://www.wikidata.org/entity/Q2212976,Point(-91.696143 44.044753),1912-01-01T00:00:00Z,Saint Mary's University of Minnesota,United States
http://www.wikidata.org/entity/Q462588,Point(135.66436 34.82325),1945-11-01T00:00:00Z,Kansai Gaidai University,Japan
http://www.wikidata.org/entity/Q462588,Point(135.66436 34.82325),1966-04-01T00:00:00Z,Kansai Gaidai University,Japan
http://www.wikidata.org/entity/Q467144,Point(55.156388888 25.090833333),1995-01-01T00:00:00Z,American University in Dubai,United Arab Emirates
http://www.wikidata.org/entity/Q634651,Point(-97.3254 27.7121),1947-01-01T00:00:00Z,Texas A&M University–Corpus Christi,United States
http://www.wikidata.org/entity/Q634669,Point(-82.3692 36.3033),1911-01-01T00:00:00Z,East Tennessee State University,United States
http://www.wikidata.org/entity/Q634796,Point(45.038794 12.81158),1975-01-01T00:00:00Z,University of Aden,Yemen
http://www.wikidata.org/entity/Q2151120,Point(72.912483333 19.044697222),1936-01-01T00:00:00Z,Tata Institute of Social Sciences,India
http://www.wikidata.org/entity/Q2151478,,1971-01-01T00:00:00Z,Orenburg State University,Russia
http://www.wikidata.org/entity/Q2159219,Point(-88.991388888 40.490555555),1850-01-01T00:00:00Z,Illinois Wesleyan University,United States
http://www.wikidata.org/entity/Q2164222,Point(-81.3484 28.5915),1885-01-01T00:00:00Z,Rollins College,United States
http://www.wikidata.org/entity/Q2165036,Point(121.98304 12.39637),1915-01-01T00:00:00Z,Romblon State University,Philippines
http://www.wikidata.org/entity/Q2165080,Point(30.3264 59.9313),1930-01-01T00:00:00Z,Saint Petersburg State University of Economics,Russia
http://www.wikidata.org/entity/Q2165900,Point(139.512402 35.591654),1975-01-01T00:00:00Z,Japan Institute of the Moving Image,Japan
http://www.wikidata.org/entity/Q2166712,Point(-87.324166666 39.4825),1874-01-01T00:00:00Z,Rose–Hulman Institute of Technology,United States
http://www.wikidata.org/entity/Q2175735,Point(26.06530556 44.47322222),1991-01-01T00:00:00Z,Romanian-American University,Romania
http://www.wikidata.org/entity/Q2175735,Point(26.06530556 44.47322222),2004-01-01T00:00:00Z,Romanian-American University,Romania
http://www.wikidata.org/entity/Q2177054,Point(37.60318135 55.75443078),1878-01-01T00:00:00Z,Russian Institute of Theatre Arts,Russia
http://www.wikidata.org/entity/Q698448,Point(126.56611111 37.98111111),1992-01-01T00:00:00Z,Koryo Songgyungwan University,North Korea
http://www.wikidata.org/entity/Q699543,Point(121.540535 25.013686),1974-01-01T00:00:00Z,National Taiwan University of Science and Technology,Taiwan
http://www.wikidata.org/entity/Q700801,Point(120.31043 22.64752),1954-01-01T00:00:00Z,Kaohsiung Medical University,Taiwan
http://www.wikidata.org/entity/Q702524,,1389-01-01T00:00:00Z,University of Erfurt,Germany
http://www.wikidata.org/entity/Q703620,Point(12.529733333 55.681625),1917-01-01T00:00:00Z,Copenhagen Business School,Denmark
http://www.wikidata.org/entity/Q706940,Point(120.319 22.6703),1966-01-01T00:00:00Z,Wenzao Ursuline University of Languages,Taiwan
http://www.wikidata.org/entity/Q707265,Point(120.397547 22.589955),1995-01-01T00:00:00Z,National Kaohsiung First University of Science and Technology,Taiwan
http://www.wikidata.org/entity/Q707456,Point(121.373 24.9463),1949-01-01T00:00:00Z,National Taipei University,Taiwan
http://www.wikidata.org/entity/Q707573,Point(120.675326 24.123552),1919-01-01T00:00:00Z,National Chung Hsing University,Taiwan
http://www.wikidata.org/entity/Q2493687,Point(30.512 50.409),1989-01-01T00:00:00Z,Interregional Academy of Personnel Management,Ukraine
http://www.wikidata.org/entity/Q2495648,Point(-65.260108 -19.049856),1985-01-01T00:00:00Z,Universidad Andina Simón Bolívar,Ecuador
http://www.wikidata.org/entity/Q2495648,Point(-65.260108 -19.049856),1985-01-01T00:00:00Z,Universidad Andina Simón Bolívar,Bolivia
http://www.wikidata.org/entity/Q2495665,Point(-108.9285 25.9496),2001-12-05T00:00:00Z,Universidad Autónoma Intercultural de Sinaloa,Mexico
http://www.wikidata.org/entity/Q2495675,Point(-68.111805555 -16.522694444),1966-01-01T00:00:00Z,Universidad Católica Boliviana San Pablo,Bolivia
http://www.wikidata.org/entity/Q2495679,Point(-98.893551 19.489644),1854-01-01T00:00:00Z,Chapingo Autonomous University,Mexico
http://www.wikidata.org/entity/Q2495682,Point(-98.241647393 19.301103149),1976-11-20T00:00:00Z,Autonomous University of Tlaxcala,Mexico
http://www.wikidata.org/entity/Q1784353,Point(23.32447222 55.92641667),1997-01-01T00:00:00Z,Šiauliai University,Lithuania
http://www.wikidata.org/entity/Q1786078,Point(-118.418 33.97),1865-01-01T00:00:00Z,Loyola Marymount University,United States
http://www.wikidata.org/entity/Q1786506,Point(-118.233 34.046),1972-01-01T00:00:00Z,Southern California Institute of Architecture,United States
http://www.wikidata.org/entity/Q3072182,Point(17.589166666 48.383333333),1997-06-27T00:00:00Z,University of Ss. Cyril and Methodius in Trnava,Slovakia
http://www.wikidata.org/entity/Q3073531,Point(-78.184375 43.974736111),1967-01-01T00:00:00Z,Fleming College,Canada
http://www.wikidata.org/entity/Q3075124,Point(-78.289561111 44.357763888),1964-01-01T00:00:00Z,Trent University,Canada
http://www.wikidata.org/entity/Q693069,Point(7.641972222 47.534861111),2006-01-01T00:00:00Z,University of Applied Sciences Northwestern Switzerland,Switzerland
http://www.wikidata.org/entity/Q693069,Point(8.2132 47.4795),2006-01-01T00:00:00Z,University of Applied Sciences Northwestern Switzerland,Switzerland
http://www.wikidata.org/entity/Q693351,Point(21.62638889 47.53416667),1538-01-01T00:00:00Z,Debrecen Reformed Theological University,Hungary
http://www.wikidata.org/entity/Q693674,Point(-71.2206 42.3876),1917-01-01T00:00:00Z,Bentley University,United States
http://www.wikidata.org/entity/Q697221,Point(16.13122 48.0551),1101-01-01T00:00:00Z,Heiligenkreuz Abbey,Austria
http://www.wikidata.org/entity/Q697367,Point(120.284675 22.73330278),2000-02-01T00:00:00Z,National University of Kaohsiung,Taiwan
http://www.wikidata.org/entity/Q3551591,Point(29.217083333 -1.677777777),1993-01-01T00:00:00Z,University of Goma,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q3551592,Point(-83.665438888 49.7075),1953-01-01T00:00:00Z,Université de Hearst,Canada
http://www.wikidata.org/entity/Q3551596,Point(8.758119169 36.511523828),2003-01-01T00:00:00Z,University of Jendouba,Tunisia
http://www.wikidata.org/entity/Q3551597,,1992-01-01T00:00:00Z,Jerash University,Jordan
http://www.wikidata.org/entity/Q3551598,Point(22.489444444 -5.910277777),2000-01-01T00:00:00Z,Université de Kananga,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q2668892,,2000-11-28T00:00:00Z,transnationale Universiteit Limburg,Belgium
http://www.wikidata.org/entity/Q2668892,,2000-11-28T00:00:00Z,transnationale Universiteit Limburg,Netherlands
http://www.wikidata.org/entity/Q2669434,Point(68.7927 38.5751),1996-01-01T00:00:00Z,Russian-Tajik Slavonic University,Tajikistan
http://www.wikidata.org/entity/Q2680908,Point(25.6706 -34.0084),1964-01-31T00:00:00Z,University of Port Elizabeth,South Africa
http://www.wikidata.org/entity/Q2684607,Point(-89.6231 20.9697),1922-02-25T00:00:00Z,Autonomous University of Yucatán,Mexico
http://www.wikidata.org/entity/Q2687517,Point(113.348 23.128),1906-01-01T00:00:00Z,Jinan University,People's Republic of China
http://www.wikidata.org/entity/Q2492836,Point(116.2801 40.0021),1949-01-01T00:00:00Z,University of International Relations,People's Republic of China
http://www.wikidata.org/entity/Q2492920,Point(116.339124 39.925223),1955-09-10T00:00:00Z,China Foreign Affairs University,People's Republic of China
http://www.wikidata.org/entity/Q1783603,Point(-73.593888888 40.818888888),1926-01-01T00:00:00Z,Long Island University,United States
http://www.wikidata.org/entity/Q1783765,,1919-01-01T00:00:00Z,Mendel University in Brno,Czech Republic
http://www.wikidata.org/entity/Q3058135,Point(-66.345019444 44.257380555),1890-01-01T00:00:00Z,Université Sainte-Anne,Canada
http://www.wikidata.org/entity/Q3064322,Point(5.43991 43.23177),2012-01-01T00:00:00Z,Aix-Marseille University Faculty of Sciences,France
http://www.wikidata.org/entity/Q3066997,Point(12.7167 32.75),1983-01-01T00:00:00Z,University of Zawia,Libya
http://www.wikidata.org/entity/Q3067794,,1953-10-10T00:00:00Z,Pedagogical and Technological University of Colombia,Colombia
http://www.wikidata.org/entity/Q1974562,Point(24.066297 35.529893),1984-01-01T00:00:00Z,Technical University of Crete,Greece
http://www.wikidata.org/entity/Q1975276,Point(30.74184 46.47837),1921-01-01T00:00:00Z,Odesa National Economics University,Ukraine
http://www.wikidata.org/entity/Q1975617,Point(-55.21626 5.81402),1968-11-01T00:00:00Z,Anton de Kom University of Suriname,Suriname
http://www.wikidata.org/entity/Q1975956,Point(27.60111111 53.92277778),1945-01-01T00:00:00Z,Belarusian State Academy of Arts,Belarus
http://www.wikidata.org/entity/Q3551586,Point(8.747130525 34.423250184),2004-01-01T00:00:00Z,University of Gafsa,Tunisia
http://www.wikidata.org/entity/Q3551587,,1806-05-10T00:00:00Z,University of France,France
http://www.wikidata.org/entity/Q3551587,,1808-03-17T00:00:00Z,University of France,France
http://www.wikidata.org/entity/Q1973130,Point(100.301388888 5.356944444),1969-01-01T00:00:00Z,University of Science Malaysia,Malaysia
http://www.wikidata.org/entity/Q1973888,Point(13.353611111 49.718611111),1991-01-01T00:00:00Z,University of West Bohemia,Czech Republic
http://www.wikidata.org/entity/Q2655352,Point(121.5004 30.8364),1952-01-01T00:00:00Z,East China University of Science and Technology,People's Republic of China
http://www.wikidata.org/entity/Q2655352,Point(121.425 31.143055555),1952-01-01T00:00:00Z,East China University of Science and Technology,People's Republic of China
http://www.wikidata.org/entity/Q2665063,Point(21.790992 40.302806805),2003-01-01T00:00:00Z,University of Western Macedonia,Greece
http://www.wikidata.org/entity/Q2666843,Point(-171.750331 -13.850987),1984-01-01T00:00:00Z,National University of Samoa,Samoa
http://www.wikidata.org/entity/Q834219,Point(23.591111 46.767683),1945-01-01T00:00:00Z,Bolyai University,Romania
http://www.wikidata.org/entity/Q834458,,1957-01-01T00:00:00Z,Inner Mongolia University,People's Republic of China
http://www.wikidata.org/entity/Q834857,Point(106.47481537 29.57035065),1929-01-01T00:00:00Z,Chongqing University,People's Republic of China
http://www.wikidata.org/entity/Q835075,Point(116.63 23.4156),1981-01-01T00:00:00Z,Shantou University,People's Republic of China
http://www.wikidata.org/entity/Q3551851,Point(132.797582 33.780238),1988-01-01T00:00:00Z,Ehime Prefectural University of Health Science,Japan
http://www.wikidata.org/entity/Q1969692,Point(31.015833333 52.428055555),1990-01-01T00:00:00Z,Gomel State Medical University,Belarus
http://www.wikidata.org/entity/Q1971174,Point(-3.169276168 51.479464371),2013-01-01T00:00:00Z,University of South Wales,United Kingdom
http://www.wikidata.org/entity/Q1972050,Point(27.998888888 -26.183333333),2005-01-01T00:00:00Z,University of Johannesburg,South Africa
http://www.wikidata.org/entity/Q1972721,Point(22.138888888 65.618055555),1971-07-01T00:00:00Z,Luleå University of Technology,Sweden
http://www.wikidata.org/entity/Q3299255,Point(140.04397222 35.65723333),1987-01-01T00:00:00Z,Kanda University of International Studies,Japan
http://www.wikidata.org/entity/Q3301403,,1992-01-01T00:00:00Z,Bircham International University,Spain
http://www.wikidata.org/entity/Q3301911,Point(-97.986 29.574),1891-01-01T00:00:00Z,Texas Lutheran University,United States
http://www.wikidata.org/entity/Q3302123,Point(19.434216 41.313534),2005-12-20T00:00:00Z,Aleksandër Moisiu University of Durrës,Albania
http://www.wikidata.org/entity/Q3302185,,,Political Academy of the Socialist Party of Albania,Albania
http://www.wikidata.org/entity/Q3303491,,2005-01-01T00:00:00Z,Kristal University,Albania
http://www.wikidata.org/entity/Q3304503,Point(-83.71388889 42.29222222),1854-01-01T00:00:00Z,University of Michigan College of Engineering,United States
http://www.wikidata.org/entity/Q3306049,Point(66.99 30.166),1970-10-01T00:00:00Z,University of Balochistan,Pakistan
http://www.wikidata.org/entity/Q3306469,Point(-95.9894 30.0919),1876-01-01T00:00:00Z,Prairie View State College,United States
http://www.wikidata.org/entity/Q2655352,Point(121.3229 30.72299),1952-01-01T00:00:00Z,East China University of Science and Technology,People's Republic of China
http://www.wikidata.org/entity/Q832792,Point(112.435833333 38.009444444),1920-01-01T00:00:00Z,Yanshan University,People's Republic of China
http://www.wikidata.org/entity/Q833961,Point(116.34465027 39.96379852),1952-01-01T00:00:00Z,China University of Political Science and Law,People's Republic of China
http://www.wikidata.org/entity/Q3551847,Point(132.076 34.8844),1993-01-01T00:00:00Z,University of Shimane,Japan
http://www.wikidata.org/entity/Q3551848,Point(131.498 34.1939),1996-01-01T00:00:00Z,Yamaguchi Prefectural University,Japan
http://www.wikidata.org/entity/Q3551849,Point(140.792788888 40.814127777),1999-01-01T00:00:00Z,Aomori University of Health and Welfare,Japan
http://www.wikidata.org/entity/Q3551850,Point(137.069625 35.16944444),1966-01-01T00:00:00Z,Aichi Prefectural University of Fine Arts and Music,Japan
http://www.wikidata.org/entity/Q5513480,,2002-01-01T00:00:00Z,GIFT University,Pakistan
http://www.wikidata.org/entity/Q3291620,Point(-61.797355 17.158803),2004-01-01T00:00:00Z,American University of Antigua,Antigua and Barbuda
http://www.wikidata.org/entity/Q3291919,Point(8.7752 3.7468),1995-01-06T00:00:00Z,National University of Equatorial Guinea,Equatorial Guinea
http://www.wikidata.org/entity/Q3298359,Point(-86.79661 36.13553),1890-01-01T00:00:00Z,Belmont University,United States
http://www.wikidata.org/entity/Q3299013,,1995-01-01T00:00:00Z,Hayfield University,United States
http://www.wikidata.org/entity/Q3299074,Point(1.451261388 43.595058333),2007-01-01T00:00:00Z,Toulouse Tech,France
http://www.wikidata.org/entity/Q3547533,Point(121.02143 14.53104),1991-01-01T00:00:00Z,Asia Pacific College,Philippines
http://www.wikidata.org/entity/Q3547539,Point(120.97318056 14.65763889),1971-07-01T00:00:00Z,University of Caloocan City,Philippines
http://www.wikidata.org/entity/Q3547544,Point(121.009664 14.62765),1972-01-01T00:00:00Z,Angelicum College,Philippines
http://www.wikidata.org/entity/Q5434560,,1934-01-01T00:00:00Z,Far Eastern University - Institute of Law,Philippines
http://www.wikidata.org/entity/Q5434561,,1955-06-01T00:00:00Z,Far Eastern University - Institute of Nursing,Philippines
http://www.wikidata.org/entity/Q5434563,,1970-01-01T00:00:00Z,Far Eastern University - Institute of Architecture and Fine Arts,Philippines
http://www.wikidata.org/entity/Q5434566,Point(120.988591 14.604141),1992-01-01T00:00:00Z,Far Eastern University – Institute of Technology,Philippines
http://www.wikidata.org/entity/Q5434569,Point(121.063 14.6844),1994-01-01T00:00:00Z,Far Eastern University - Diliman,Philippines
http://www.wikidata.org/entity/Q5434816,,1998-01-01T00:00:00Z,Faran Model College,Pakistan
http://www.wikidata.org/entity/Q5435541,,1848-01-01T00:00:00Z,Farm and Industry Short Course,United States
http://www.wikidata.org/entity/Q5436719,Point(-117.2072 32.7808),1979-01-01T00:00:00Z,Fashion Careers College,United States
http://www.wikidata.org/entity/Q5437451,,,"Fatemiye University of Medical Sciences, Qom",Iran
http://www.wikidata.org/entity/Q5437846,,2008-01-01T00:00:00Z,Fatima Jinnah Women University Sialkot Campus,Pakistan
http://www.wikidata.org/entity/Q5437847,Point(74.3197 31.555),,Fatima Jinnah Medical College,Pakistan
http://www.wikidata.org/entity/Q5437851,Point(73.0645 33.5864),1998-01-01T00:00:00Z,Fatima Jinnah Women University,Pakistan
http://www.wikidata.org/entity/Q5439139,,1949-01-01T00:00:00Z,"Fazaia Inter College, Lahore",Pakistan
http://www.wikidata.org/entity/Q5440473,Point(4.56666667 7.46666667),2011-01-01T00:00:00Z,Federal University Oye Ekiti,Nigeria
http://www.wikidata.org/entity/Q5440476,Point(-59.976519444 -3.10025),1909-01-01T00:00:00Z,Universidade Federal do Amazonas,Brazil
http://www.wikidata.org/entity/Q5440477,Point(-44.3090446 -2.5583674),1966-10-21T00:00:00Z,Federal University of Maranhão,Brazil
http://www.wikidata.org/entity/Q5440478,Point(-54.6138683 -20.5041016),1979-07-04T00:00:00Z,Universidade Federal de Mato Grosso do Sul,Brazil
http://www.wikidata.org/entity/Q5440479,Point(-34.8459439 -7.1377875),1955-12-02T00:00:00Z,Federal University of Paraíba,Brazil
http://www.wikidata.org/entity/Q5440480,,2000-01-01T00:00:00Z,Federal University of Surrey,United Kingdom
http://www.wikidata.org/entity/Q5440481,Point(8.5227 8.506),2010-01-01T00:00:00Z,Federal University of Lafia,Nigeria
